,Time,Peak Current,y1_pred,y2_pred,y1_model,y2_model,1_R-squared,2_R-squared,y1_legend,y1_param,y2_legend,y2_param
0,0.0,0.002,0.45017237,0.45017237,0.001999999993581034,0.001999999999870042,0.9841294785579826,0.9304573726608255,A1,50.71686461942479,A,3.9884157825380497
1,24.24,0.0075,0.346223741961173,0.4515068329139891,0.007494025739258024,0.008892863693929953,,,A2,0.0006304954273580095,k_1,127.41344709983805
2,48.48,0.00875,0.4487287753904484,0.45131725754835117,0.008820335636297184,0.008892863693929953,,,k_1,13.898370396695588,k_2,78.72409982308194
3,72.72,0.0095,0.4523695677765534,0.4513106399113679,0.009138142564270382,0.008892863693929953,,,k_2,27.337097737291106,k_3,89.32356043855496
4,96.96,0.0085,0.4524658478293201,0.4513104089049893,0.009192614453160126,0.008892863693929953,,,k_3,42.81746345290134,k_4,227.9100102239623
5,121.2,0.00925,0.4524681049522867,0.4513104008410917,0.009200820695505518,0.008892863693929953,,,k_4,51.75242987614543,lig_I,21.302118754567847
6,145.44,0.00925,0.45246815443682253,0.45131040055959976,0.009201974605798835,0.008892863693929953,,,lig_I,42.05761275807267,b,0.001999999999870042
7,169.68,0.0095,0.452468155474588,0.4513104005497735,0.009202130031777639,0.008892863693929953,,,b,0.001999999993581034,,
