Time,Peak Current
0,0.001666667
0.5,0.002333333
1,0.003666667
2,0.003666667
3,0.003666667
4,0.004333333
5,0.004666667
8,0.005666667
10,0.007
11,0.009
12,0.009
13,0.009666667
14,0.010333333
15,0.011666667
20,0.014
25,0.016333333
30,0.022666667
35,0.026
40,0.030333333
50,0.040333333
60,0.046666667
70,0.051333333
80,0.055
90,0.054666667
100,0.051666667
110,0.047
120,0.045
